rank,xp,wallet_address,on_chain_missions_done,referral_level,referral_count,Sybil find (Ancestors),Sybil find (Social link),Sybil final
59373,7700,elys1ysy220auqcrz9k2dns5swh6v2e0tfqazalrw39,100,1,0,True User,Sybil,Sybil
35872,10500,elys1ysw5kdwq55nj2hx34r48gwgpyv6g64khumeu9q,106,17,0,Sybil,True user,Sybil
1816,24250,elys1yspmteet57h7kv5rln7zztzgtzqf9lqp7ftclr,273,0,0,True User,Sybil,Sybil
22630,13350,elys1ysgg2gx9ulkawveh8fw3lccuuhw5mreteltdln,159,0,0,True User,Sybil,Sybil
43767,9200,elys1ysehsu2fw0c8zf2ukvtchsv4n6970xfw3g9ara,112,0,0,True User,Sybil,Sybil
4678,21900,elys1ysedjvc5s4vlr2n9zy65swwtm4eq7eg32hk294,258,1,0,True User,Sybil,Sybil
34948,10650,elys1ys6cp6hsffkf7gvyzmua5vy6jq3z2yxav654ev,105,17,0,Sybil,True user,Sybil
35860,10500,elys1yrp0v9haxpwgzjl9pe7uktuxug9c04dv3fd6e9,120,0,0,True User,Sybil,Sybil
39698,9900,elys1yrnczv8y9e5w9wap68d94njsln3yjeggndwwzr,96,7,0,True User,Sybil,Sybil
17390,14750,elys1yr7es0xd82lymsr8wh6327yvmu69wwm86xxrtj,175,0,0,True User,Sybil,Sybil
1770,24300,elys1yqpxy589gufsu286q4daj4f6xzl2tteqkvkkl2,272,0,0,True User,Sybil,Sybil
77516,6700,elys1yqjrtnva8hew5suwapgzs6skkv8nanfjnlhfm6,104,0,0,True User,Sybil,Sybil
34118,10750,elys1yq5s6fsk92d95qq3srdscg3mq6m0mk8vgt287y,103,1,0,True User,Sybil,Sybil
24380,12900,elys1yq042edcwt2kjk869vwfaxufnfgqfwvtqadneg,134,15,0,Sybil,True user,Sybil
41411,9600,elys1ypt49h054qq24asj42vysljdvfgj60zdtts0du,96,17,0,Sybil,True user,Sybil
20844,13800,elys1yphmlqjx4vfkw6yx7k7xhd7rp3r8kyfsvyvjjj,154,3,0,True User,Sybil,Sybil
33959,10800,elys1ypfgr92x4g2p82xual80j75fqxkzgkf38tnmsj,106,0,0,True User,Sybil,Sybil
8939,18600,elys1ypfdjc0yj8ujzfj6n35k2zm9d99u2efqje998f,202,2,0,True User,Sybil,Sybil
5492,21250,elys1yns0kqzms3h9nhxu8wa9szrjlmhkuk47w42fsa,247,0,0,True User,Sybil,Sybil
34308,10750,elys1ynqk5p9hmpl259rz3j3ckflgxq5cutngdc832k,121,0,0,True User,Sybil,Sybil
18812,14350,elys1ynlw7q7pd76f22ys2acjecmx4rgldqw56jc8gc,171,0,0,True User,Sybil,Sybil
63905,7450,elys1ymdy80du2re725yd8zcv3hwpyp026974tdduzv,109,0,0,True User,Sybil,Sybil
30182,11450,elys1ym5z2ly79gl9tt4ssj0s7pw4e2ugmh0fkg8zpz,115,7,0,True User,Sybil,Sybil
1750,24300,elys1yle0szypj2gw45n49d749tzz978xt80gy23x6q,274,1,0,True User,Sybil,Sybil
4808,21800,elys1ylc8xsk2fkdwfcgfy3rsnlhkz5mzl3mpg2ztsx,250,1,0,True User,Sybil,Sybil
55938,7950,elys1yl5gga3qyecscg73hr0z3hqdvuq2xzqlqmj7k7,99,0,0,True User,Sybil,Sybil
65877,7300,elys1yl3u4cltggk3ywdeack5aa94vtt29ygfaguqrk,104,0,0,True User,Sybil,Sybil
16153,15150,elys1ykyws3vnemln4xz36jzpuxqr43yh9fac2wncy6,181,0,0,True User,Sybil,Sybil
17881,14600,elys1ykrnzne9ul996shsdqc4a0tkjwwyn9hsf677d3,174,0,0,True User,Sybil,Sybil
5883,20950,elys1ykp604eaa5rr5r54vgn8j43q3tvqljxggzpwew,245,0,0,True User,Sybil,Sybil
25858,12500,elys1yk5x9te0fhcytuhy22z6996s82fgnzttn33juj,130,16,0,Sybil,True user,Sybil
4496,22050,elys1yjzfpmulcx9mu9uxafgejre7228h3c6vvhg632,253,0,0,True User,Sybil,Sybil
28137,11900,elys1yjvrf8yp2x9h9nhut940wrp4ft9ej8gcyxtgnz,124,7,0,True User,Sybil,Sybil
4486,22050,elys1yjmfzkuyjcxz0ydrz4urfhtle7e9kh4j5kttuz,257,0,0,True User,Sybil,Sybil
43448,9250,elys1yjgr75faxu085vqzss885pd6j937y0dly0y93d,113,0,0,True User,Sybil,Sybil
2630,23700,elys1yj4hrptwqw5cchpuz52rmqtuf0285qe5atpux5,265,10,0,Sybil,True user,Sybil
41094,9650,elys1yj0588px2l676mefntjq5hdck8a36nyd7qwxph,97,2,0,True User,Sybil,Sybil
2006,24100,elys1yhxr9gjxsnhhvnwtlvgky6zht8w6g5deeelg00,272,1,0,True User,Sybil,Sybil
4691,21900,elys1yht4lk4tswwuepddjjzg5n9l8sfxf3g4rfaurf,252,0,0,True User,Sybil,Sybil
32415,11050,elys1yh828f2eyceh0t9pyhgutm02f2rrpssupwsvdr,111,17,0,Sybil,True user,Sybil
6187,20700,elys1yg76e80nlzwkgw90244sm557yfrwals62nvark,242,1,0,True User,Sybil,Sybil
3870,22600,elys1yg2aga4wxlxh3wjgtddaujhwaer8emgfhd0nja,260,0,0,True User,Sybil,Sybil
79679,6600,elys1yfyf84d576dvdlmzyqmtkm56t9qdsuuz4qd5gx,98,0,0,True User,Sybil,Sybil
6327,20600,elys1yfssrcjj58wwssnn42evcvnvx0dutuackpfpac,232,0,0,True User,Sybil,Sybil
9544,18250,elys1yfatjl3s9ly3qa4kdspydarhfn6qzeglqw0thy,195,2,0,True User,Sybil,Sybil
6186,20700,elys1yfasjfkjcmfzqfv2jhnnfu8mw94yets96c4q6t,242,1,0,True User,Sybil,Sybil
17878,14600,elys1yf2qd8ra5su28yf2uvwatqy87nl6kpzaxrcula,174,0,0,True User,Sybil,Sybil
55088,8050,elys1yeu350c2ag3ghsaqc3zfhzc63fwthcat7dlccp,117,0,0,True User,Sybil,Sybil
4760,21850,elys1yescg4x2xrtq5ractk5z7kmgs3r9rxtpmmlq2d,251,0,0,True User,Sybil,Sybil
34676,10650,elys1yeplwneklp7g8vmaawmv45ka3a0qcaks42dgef,102,10,0,Sybil,True user,Sybil
2442,23800,elys1yep2pvcnsd42q94y9e4kjvkg0z0wpnfhzh0z3z,270,1,0,True User,Sybil,Sybil
21570,13600,elys1ydxdnstpdeut4zxxxqyd5szesenxf6cgnjtrag,142,2,0,True User,Sybil,Sybil
30457,11400,elys1ycwddhflm46jurf7g2r09dkrks22q00pjgpmac,114,16,0,Sybil,True user,Sybil
51924,8300,elys1ycselahw54m74w40nllgjud23j826rvr97y92n,118,0,0,True User,Sybil,Sybil
12146,16800,elys1ycnfeuzwa6l6m8rftg8qp8zjhvcmc3w7h66gn8,178,0,0,True User,Sybil,Sybil
30987,11300,elys1yayha6rnnm3kcjthhqwkjzx4lkdptc6xckm2y9,114,7,0,True User,Sybil,Sybil
36154,10450,elys1yapvvveqkwnepd8pvxpvlz3afzt0p4yv9uwdhv,125,2,0,True User,Sybil,Sybil
13455,16200,elys1yah6malrxh7z8j09xatl38f3dc637unfefm7nr,172,4,0,True User,Sybil,Sybil
57237,7900,elys1yaccpe4xjvz5cg0ppmp53fqvvre4z86s93vd9c,114,0,0,True User,Sybil,Sybil
19767,14100,elys1y9zckrqm07t8vgfnqw4z2wagcxamua2q4ufyh6,168,0,0,True User,Sybil,Sybil
70684,7050,elys1y9pe3x2p6a9p0gwv8naje7kyx5zxarlqnkpysg,105,0,0,True User,Sybil,Sybil
2236,23950,elys1y9jfr6ggp9qul4r377pym8gcqfc7p2wsqxtpy8,269,1,0,True User,Sybil,Sybil
5979,20900,elys1y9c3xa6qrpvhk0gafcpnllnq2xfek07hfrj03v,228,0,0,True User,Sybil,Sybil
33982,10800,elys1y97k48ra7u7stma0aw24949w62hzyzkmhfak77,126,0,0,True User,Sybil,Sybil
34942,10650,elys1y8v3cp8flnvsq5wlqnwks8drzsr0rgyqvnqdzw,123,0,0,True User,Sybil,Sybil
33377,10900,elys1y8uza5xf80rewum9qqg7jn8pyk4qj6hdxpf5eq,132,0,0,True User,Sybil,Sybil
27305,12100,elys1y8nky5uyg5fqs3u5axnul93kqspc7g5t0h8clh,124,16,0,Sybil,True user,Sybil
18077,14550,elys1y86wntcpuhrmyg634gnqmuln5j60frru2tac6p,173,0,0,True User,Sybil,Sybil
1742,24300,elys1y6xqtwq02d2nqnuvhuyxevn4d3eh73k27hh6l6,274,1,0,True User,Sybil,Sybil
10087,17900,elys1y6xcaft5v7996wpqk0n2ur9zdj0c4cxsy8kgv2,204,0,0,True User,Sybil,Sybil
2798,23550,elys1y6tmadg5ssudfm09k2j70ekl99ak0hct6yc67n,265,1,0,True User,Sybil,Sybil
18634,14400,elys1y6nfl9z3xmgwxuqckq4w38efhy9tv6894lmd99,172,0,0,True User,Sybil,Sybil
34610,10700,elys1y6k42lzkhsjl5epkamgd73l84vc2fku2prn60x,128,0,0,True User,Sybil,Sybil
27748,12000,elys1y6jdzxmyf3set85ycj3jxluhh9eljwdv4mtpwh,124,7,0,True User,Sybil,Sybil
30449,11400,elys1y6cy7lmfa3plw7trz7gp0wt5kswqkf40fk9nns,120,14,0,Sybil,Sybil,Sybil
27916,11950,elys1y6cqrxsp4gjm2rdlzxwdn58dnfk2g5q9gwmnc4,125,16,0,Sybil,True user,Sybil
30461,11400,elys1y5znfgutd3p46zzyegs6sm3e7qe2ppl7qatz8a,116,17,0,Sybil,True user,Sybil
35289,10600,elys1y5wvf2gkcefu7gtkt2x0jr86vn5f86xw5wxmuh,112,7,0,True User,Sybil,Sybil
6008,20850,elys1y54442htkn96hsc5wa2wstjjluz3wzt38pdp8s,241,0,0,True User,Sybil,Sybil
25030,12700,elys1y4r3udmdgdwn2gdw0vregp4jsx5u98uc4hrvr0,146,3,0,True User,Sybil,Sybil
41773,9500,elys1y4hxsqt66fs3cpnjzpsx8r2fmzqd8ztudg8hef,96,2,0,True User,Sybil,Sybil
28557,11800,elys1y4gjnh7rd2wyhw0cffakl2z58s0scgt9cyy2vm,122,7,0,True User,Sybil,Sybil
4388,22150,elys1y3u4j0gqzhu68x3egc6gsgj8qf0q3v2cxlfflc,253,0,0,True User,Sybil,Sybil
20187,13950,elys1y3mhjx24398dv8nqn5w33fcy57p7guvykse9am,145,2,0,True User,Sybil,Sybil
6068,20800,elys1y3hmkclak6q0qjthuzfq6cfutg83zzqs0vtdwy,242,0,0,True User,Sybil,Sybil
59890,7700,elys1y3gds9chkrd9yrza3l9kvdgaj09n4a43mqx7h8,110,0,0,True User,Sybil,Sybil
15839,15250,elys1y2xhh5myyhn55tgcqshz840r79sq2jhwpqqsra,167,0,0,True User,Sybil,Sybil
57421,7850,elys1y2mmk9gky4hrq5ag99gqgc8ssjxq0ahmg67dlt,97,6,0,True User,Sybil,Sybil
24574,12850,elys1y2lhy425c2k2l46z8m4svxqp9e6z4gua8grqe2,153,0,0,True User,Sybil,Sybil
22425,13400,elys1y259durqrgjgjlpepkgvd09eln8xgdxp5u52z3,158,0,0,True User,Sybil,Sybil
1609,24450,elys1y0p6z02h3mss8qz87ck2f7jp8dxe3h4xtd7r24,277,1,0,True User,Sybil,Sybil
28352,11850,elys1y03qfa5uqenmr9gavq9qxgkcqrm34wsne3wttg,121,7,0,True User,Sybil,Sybil
35945,10450,elys1y0308dw2ccau6mj22fm09rkcxlxh7cacjrqgv5,107,0,0,True User,Sybil,Sybil
4617,21950,elys1y00cfrfjp76mlxaklxh5nfjkrczlc4k7776aj6,257,1,0,True User,Sybil,Sybil
2230,23950,elys1xzxtrjf26m6vxw9g4vhrp3nvpp3axv90saazym,271,1,0,True User,Sybil,Sybil
39960,9850,elys1xzs6g6jjpxwfqqla5hr27xgkqgw576qdgzwcay,97,17,0,Sybil,True user,Sybil
5129,21550,elys1xz2z4ngpdj4les6vwg75wfsslsx8gefulyc0mf,251,0,0,True User,Sybil,Sybil
5119,21550,elys1xy3fzgdsn82lmdhg5v0vxtk50grwaepzvkqxx4,249,1,0,True User,Sybil,Sybil
2620,23700,elys1xy0lw9p8feyxq2fcdfl3sp8f0j4numf303p0ct,264,0,0,True User,Sybil,Sybil
12725,16500,elys1xxwjelz5mn2wyp26rhxxtay9d0kz7c2l5kjwag,178,3,0,True User,Sybil,Sybil
3052,23350,elys1xxppcxshg0v2k9j4gjp0mh4nr8ut3mv3m5ytwr,263,0,0,True User,Sybil,Sybil
7058,20000,elys1xwpag3a5ejtvfgncgq5j94py77p3sstx6qhm8w,238,0,0,True User,Sybil,Sybil
1922,24150,elys1xwk5gkry6a4m6nsftgnsu6pvzkyseajh2xzxak,275,1,0,True User,Sybil,Sybil
4441,22100,elys1xwf09lht6uy9es53pa2ccwl3zfykuxp9ch4stt,270,1,0,True User,Sybil,Sybil
2328,23900,elys1xw88mv09nredkku7dmgrpecnjwzp5lxmmwz0u8,268,0,0,True User,Sybil,Sybil
25207,12650,elys1xvzgmsaznpmse85uzxwft4y0pcg4y3fja5pzps,133,2,0,True User,Sybil,Sybil
27152,12150,elys1xvytv4awgzcfkt9p0r367fv9c7rvk23kdey7yz,123,7,0,True User,Sybil,Sybil
16286,15100,elys1xvxhc8xh47p8plcny7wlgk3dvgp90rmta535hz,180,0,0,True User,Sybil,Sybil
26401,12350,elys1xuy4874dfy7c7cjn0d7y09f4y048wsm0xmtxeq,127,16,0,Sybil,True user,Sybil
25512,12600,elys1xux683997c8yj90qnrfaxfgdhuw2qwkgl7pzsu,128,7,0,True User,Sybil,Sybil
63158,7500,elys1xun3hh8a8gtt7g402y3r6kkhsajaqj8skejr06,108,0,0,True User,Sybil,Sybil
4620,21950,elys1xuk997nsupz2jp85nzwag0mk55w2yzvlqy0lwa,251,0,0,True User,Sybil,Sybil
77533,6700,elys1xua9cudsw72mggusw8328ruf3usuv9d7m0m6xj,98,0,0,True User,Sybil,Sybil
35874,10500,elys1xu9rvq477uvu4x284se22tnz0dgxugj640k54w,104,17,0,Sybil,True user,Sybil
24556,12850,elys1xthc6e4lcnnplk78983jg8m0rt9shhlw8w7c9k,153,0,0,True User,Sybil,Sybil
2395,23850,elys1xt8p3px6rtpqdaelgwyleyj7m4np7qvkyn3uw6,267,0,0,True User,Sybil,Sybil
59130,7750,elys1xt3g3carac7h8a9r0zwdm88u9fgf9sdlq80tln,113,0,0,True User,Sybil,Sybil
19001,14300,elys1xt2gdgvtljypg9n9n5ptx9j8f58y2yfcz4en20,172,0,0,True User,Sybil,Sybil
5805,21000,elys1xstds30xy9gzhfggmzzk2p0zxlugxy7jv9mhsr,244,1,0,True User,Sybil,Sybil
5623,21150,elys1xsjz42r7uteksqps37jc3spsyyfmsj3uaqphm2,233,0,0,True User,Sybil,Sybil
2472,23800,elys1xsdqczr8yvjm7nl4uct9p840ggs0ax20853k6n,266,0,0,True User,Sybil,Sybil
5235,21450,elys1xs0rj2cdxswdnse5lp7yt6ren842p99etypywx,253,1,0,True User,Sybil,Sybil
23928,13000,elys1xrx3n86efcf0shdjs60xgqw59dfvlcc3nna2zp,156,0,0,True User,Sybil,Sybil
18805,14350,elys1xrsqm7yluut6fegjqe6ve3xqdlsgqxcs3qjyye,171,0,0,True User,Sybil,Sybil
26585,12300,elys1xrh2uddgc73879haquazxrrqw59w749842qca8,126,7,0,True User,Sybil,Sybil
30724,11350,elys1xqpdawhpe335ltua5t3v5wrld829sayyhkumdv,117,0,0,True User,Sybil,Sybil
34622,10700,elys1xqnqm33r2pt4z54uazj7cafjhary34yv08nhfl,106,0,0,True User,Sybil,Sybil
5309,21400,elys1xqnajcl2y7lgepkcddxgfqe8j2fzvhhr5q2ha3,252,0,0,True User,Sybil,Sybil
5178,21500,elys1xqm02urs5gyxukxu30d2yypd896ytmg04vyr7s,252,1,0,True User,Sybil,Sybil
27540,12050,elys1xqlzkxlcdh6jtgkfrpl4srj9tm6gad8r9ec0fx,125,7,0,True User,Sybil,Sybil
32706,11000,elys1xqgnq5qvnp5runn83lnxtugru0dt88s7qqzdkm,132,0,0,True User,Sybil,Sybil
19332,14200,elys1xq8trh7nwg2zntr4gqrm5gnnz4wjxc0rfthcs8,148,0,0,True User,Sybil,Sybil
42316,9450,elys1xq74259s7lv879dahyvzed0pf2vkvd88ulp8at,103,0,0,True User,Sybil,Sybil
17875,14600,elys1xpxf6lrewagjt5mjye3wjpey00kz3de4w8x2a9,174,0,0,True User,Sybil,Sybil
21676,13600,elys1xpnr4m7rjkfgnufkhs8296urnpj2un2rlmaw2g,162,0,0,True User,Sybil,Sybil
10090,17900,elys1xnyw2wgzjjmzux6rvjn0pvp7am5zmlaq4uuesp,206,0,0,True User,Sybil,Sybil
5684,21100,elys1xnxfmaa2ncsttzjxqn4rus3nalwf6up29ukfnd,246,1,0,True User,Sybil,Sybil
53823,8150,elys1xnxdkpfmmwa0l8qjvm9pykg2zx4m7a7n7leywe,99,2,0,True User,Sybil,Sybil
43775,9200,elys1xnptdzszm55yfuxk9pgva0luv3gwlazluunhll,112,0,0,True User,Sybil,Sybil
41682,9550,elys1xn8u2fa78v46ts3xgxrlvgnumw3mset636eca7,95,17,0,Sybil,True user,Sybil
30937,11300,elys1xmxhtf22skvzul48q2q6e5hnn20kwth58xsa97,112,2,0,True User,Sybil,Sybil
28788,11750,elys1xmjv8dwhu9w8amgnqmhre7uz4kz97tzetaxqnw,121,7,0,True User,Sybil,Sybil
30989,11300,elys1xmfek2jr3dskh4cruwnpmlfnalweld9zd28mdj,114,7,0,True User,Sybil,Sybil
33714,10850,elys1xmamex5tvjjuskr28qwvwux60trd6yhwmcmxhu,111,7,0,True User,Sybil,Sybil
27023,12150,elys1xlwd3y4k6ydkyjzrtf7aktxuq3dqtff83exnm4,149,0,0,True User,Sybil,Sybil
3598,22850,elys1xls4zdqyyaqa8ty8ukh3enry46v0y0zt7us09e,261,0,0,True User,Sybil,Sybil
30456,11400,elys1xlp4jw6wdhy9mkk322tz4zl5rsu2kwqhxunpt0,114,16,0,Sybil,True user,Sybil
35578,10550,elys1xldnpk4807udp4fm0cffuxmmk99m3puxkqy2ec,102,11,0,Sybil,True user,Sybil
4334,22200,elys1xl5jn6umk3vnggnjmrnxtfuwav9et59sxl6jme,256,0,0,True User,Sybil,Sybil
2377,23850,elys1xl2463szgc50fw0uy290vf3mvmpjvnz8mwmglv,269,0,0,True User,Sybil,Sybil
5251,21450,elys1xkz4yp5vsj5flhrx73rjyra3zeurcdqmth2u6k,249,0,0,True User,Sybil,Sybil
20692,13850,elys1xkseqrugqhfwnjrw2kvj3lmuz75eu6x0nw55da,165,0,0,True User,Sybil,Sybil
4025,22450,elys1xknfk7chjwtc6ufknm96099yhxsej09ekmcd0p,259,1,0,True User,Sybil,Sybil
5719,21100,elys1xkfj95q7x5wr2vjdaklvhnjjdag9pcchk55sar,230,0,0,True User,Sybil,Sybil
31376,11200,elys1xjsp695fmgwngr8vhanvfyvzd6vh6gh74uftfe,109,14,0,Sybil,True user,Sybil
37514,10250,elys1xjff3ztvl9n30kxhtp5vvs2aea3k3kdlu003xr,99,0,0,True User,Sybil,Sybil
41130,9650,elys1xj4xlsgn0mmk9z68x653gj0papp787xh375ccy,95,17,0,Sybil,True user,Sybil
2000,24100,elys1xj0jse00p757ly2mjkdtw2dkhdv53e89t42k3r,272,1,0,True User,Sybil,Sybil
70706,7050,elys1xhznqjnlhlkcc58ua3acq3edm0w2lrun98qgc7,103,0,0,True User,Sybil,Sybil
4451,22100,elys1xhv7vrtg72au2x8qj28cfmumc84yvz536vx7ay,254,0,0,True User,Sybil,Sybil
4886,21750,elys1xhdperd2mke6fm0z3vst82n9vlwdjygq4g0vyz,249,0,0,True User,Sybil,Sybil
26151,12400,elys1xh8dlyshv2p2q9ljmsj4r79yt66t4kcqfps3wh,123,22,0,Sybil,True user,Sybil
12330,16700,elys1xgza72dm8kxafvfa07u7agqr5m4f60r46399v6,174,1,0,True User,Sybil,Sybil
15949,15200,elys1xgylqvh6ar4h9z966pd6ksxqnmvydtr7s03nqz,158,2,0,True User,Sybil,Sybil
2474,23800,elys1xgt53g64wajjvst8ryw56qynvc3mxeufkacynz,266,0,0,True User,Sybil,Sybil
4161,22350,elys1xgmedynhj32fun0fs8fth2fljcrvg5me3xlkad,257,0,0,True User,Sybil,Sybil
5121,21550,elys1xfyqdq9x0nfd24duh9ygjnnqyksr53cta4guml,249,1,0,True User,Sybil,Sybil
42094,9450,elys1xfrdun746fxkdur0wymvw9qhkknv0r5wu3jvw8,95,2,0,True User,Sybil,Sybil
20986,13750,elys1xfrcqe2wagprusrqf9cy0eyy3pr4vna62q5qae,159,2,0,True User,Sybil,Sybil
4262,22250,elys1xfqfjvd40jdgxxf6guaf7lf3xsxe8elktlc7ct,261,1,0,True User,Sybil,Sybil
36192,10450,elys1xfemzanf7s3ace00xsmqsnkrxf23c6m55j4cm9,107,7,0,True User,Sybil,Sybil
5977,20900,elys1xf80pr5lkzwcs0h6348xhgvpjgq9cpkuhuwk3t,228,0,0,True User,Sybil,Sybil
4694,21900,elys1xeukmxau0v92j3jylt5sa0nmrc3fxwp6y4h9n4,242,0,0,True User,Sybil,Sybil
2224,23950,elys1xehzw7xd6wg0pdfky0cmaekmqs86exvn7mvma3,269,1,0,True User,Sybil,Sybil
2584,23700,elys1xe3h7g6hcg5ckv84h4pxjgtw9dx69ayc9ymzh7,270,1,0,True User,Sybil,Sybil
62029,7550,elys1xdxp6csf8v977sdn05m7xkpqcg2p8qgk8zj8ml,95,7,0,True User,Sybil,Sybil
11074,17350,elys1xdrrejz65a6pzspqan8njz4t9ldy53xc44arcq,183,0,0,True User,Sybil,Sybil
5974,20900,elys1xdqvetkdeuplmrs4tn3ufrgczk0006tr2ejukc,228,0,0,True User,Sybil,Sybil
26578,12300,elys1xdpwgd05el5ad6nkt7ap74m498c8x6mkgktyz9,128,16,0,Sybil,True user,Sybil
17231,14800,elys1xdlg3upsvzpwhdf6fhf00q0hllcqy6vuwnkgmq,176,0,0,True User,Sybil,Sybil
24348,12900,elys1xdga83wve55t3p8jcfc738e8pdhftfmhk443fw,154,0,0,True User,Sybil,Sybil
19463,14150,elys1xdfckdyrw3q2sacdzyl066r6wtssj9md9a6nhq,169,0,0,True User,Sybil,Sybil
23938,13000,elys1xd9zm6gn600ntg67k9g7x50vrxlmh37j0vekhl,156,0,0,True User,Sybil,Sybil
18071,14550,elys1xckz6fn2qqgq8ruc30d8mnn8sdl5s2lvhtzygl,177,0,0,True User,Sybil,Sybil
4372,22150,elys1xcg2lcpx6kqjhpdr8zsuw26hg3qp4sq4u5ml8e,255,1,0,True User,Sybil,Sybil
2859,23500,elys1xc7ex0dfekrvzdsmkjvmwt76p7eqqwlykan6pc,266,1,0,True User,Sybil,Sybil
7166,19900,elys1xasxz7pu9nrrwcfwuhlkt4ma2u84j8x4jlxelg,224,4,0,True User,Sybil,Sybil
4948,21700,elys1xapz0tvy2k2fzl4qrxzgnwsl9zw6t73jt4t2wv,252,0,0,True User,Sybil,Sybil
5013,21650,elys1xaknqmcn7er3x28qc6366zhepj9tdc2djlx6ak,251,0,0,True User,Sybil,Sybil
11935,16900,elys1xa7ypf260f7ze94xu09llpjx70gzm5xyczzgsy,181,14,0,Sybil,True user,Sybil
70679,7050,elys1xa6r377twkg4rqvgzdgrgtrfqy5e0tgcm0x7ys,103,0,0,True User,Sybil,Sybil
39061,10000,elys1xa2wy7y7n70skkhswlzqayquuepf90pn3umc7s,120,0,0,True User,Sybil,Sybil
36172,10450,elys1x9xkdd3g3njtz462yyucknsqadsxkn4aw058r7,119,0,0,True User,Sybil,Sybil
4895,21750,elys1x9kvxe8q4sk8kzhs8p4j2dwp36uxrn3wjunywr,253,0,0,True User,Sybil,Sybil
1798,24250,elys1x9adl7dnzx02qa0a0475llffs3700rxvqj3ns2,273,1,0,True User,Sybil,Sybil
4500,22050,elys1x9503ykqmfnewh308r6he3hnzstd6cqtutf6la,251,0,0,True User,Sybil,Sybil
24905,12750,elys1x90vfcnzftgeysp5g69ma59zcm66r0psygrn32,149,0,0,True User,Sybil,Sybil
18824,14350,elys1x8wrqpmkqxsfv3fqtv563yv86lwdmt9ecy828e,171,0,0,True User,Sybil,Sybil
28340,11850,elys1x8vcu6dmnz4ql5dqkd00fd70skwl452rqyw7jp,121,17,0,Sybil,True user,Sybil
4873,21750,elys1x8ueyg3zeus7hjcm2wymthj84cfv9w3402px80,253,1,0,True User,Sybil,Sybil
34321,10750,elys1x8n2dnvgkdc2lg56ptfsenr3hun6e0lk2hcph2,107,17,0,Sybil,True user,Sybil
3642,22800,elys1x8jac0743qf08pc8s46mjxegggxv42v3p8wprp,260,1,0,True User,Sybil,Sybil
4679,21900,elys1x8h6ze6xdxtnwn3j6f6dquk90khcwctm6de8s7,254,1,0,True User,Sybil,Sybil
19568,14150,elys1x8gcv3mhp2p4gh9fnkqvgjttjs4u69p6xtpc93,169,0,0,True User,Sybil,Sybil
24546,12850,elys1x82m3j82uqaj2skzewwnz0ceglecpuuyfgqq60,129,2,0,True User,Sybil,Sybil
69654,7100,elys1x7ws2lwspx3mae50qrd7j7pm7zzwcyc5jc0lkg,108,0,0,True User,Sybil,Sybil
28679,11750,elys1x7engmf94j0fgvpgu2uk8nfswcks2k7gt80a0e,141,0,0,True User,Sybil,Sybil
4690,21900,elys1x79vqlmhek80x9rxn4gdlhpa6xqev62l7rc50a,252,0,0,True User,Sybil,Sybil
4763,21850,elys1x74r7l8vfyzfjt0lfazq4e8j5q4wjazjjyv6ae,253,0,0,True User,Sybil,Sybil
5478,21250,elys1x6q8pm33mnhvctmzck6jj7w0z23vpunr6twzzz,249,1,0,True User,Sybil,Sybil
17896,14600,elys1x6hwj02kjmfpejldh5dev8pmsa7yys7y7mncnd,174,0,0,True User,Sybil,Sybil
2330,23900,elys1x64lgsnejtmxd56rp8fcwjvd2rzp34uf00v8w9,268,0,0,True User,Sybil,Sybil
44347,9150,elys1x6272hmcgde2ktd2vwj0ll38zpnnp6arwvh245,96,34,0,Sybil,True user,Sybil
5011,21650,elys1x5xwxn9lx2kt70ns27u3pmzalhh3dmkj36ptna,253,0,0,True User,Sybil,Sybil
35879,10500,elys1x58kezsn2sa2e4ct22s4hw24k9dscjjfyl8qp8,126,0,0,True User,Sybil,Sybil
4898,21750,elys1x560rdcywmah0t8se904t5cewsjr2usar0g450,251,0,0,True User,Sybil,Sybil
27927,11950,elys1x53lthv3l87ehskjc97pu7580q9dm300auukk6,125,7,0,True User,Sybil,Sybil
28766,11750,elys1x4352248eyvxhfau0edcn9egczxz8gmwj0ugkf,121,16,0,Sybil,True user,Sybil
2100,24050,elys1x3tyweeflj4wzjp84lcqpz4r20qlsa80k4kt2x,269,0,0,True User,Sybil,Sybil
65651,7300,elys1x3qdc82sjccah6uhjpd3p7jkkr9df9vv2g2j0l,100,0,0,True User,Sybil,Sybil
3984,22500,elys1x3mvemk8wzykc93q4wkjup2nw2x3672uq265ay,250,0,0,True User,Sybil,Sybil
2223,23950,elys1x3lhwecl3wyhdacf8s7444tde5gjkmh00rqqez,271,1,0,True User,Sybil,Sybil
27531,12050,elys1x3j0nwq8652mt250ctrt9gqkpu0v6dgjpft756,123,7,0,True User,Sybil,Sybil
18871,14300,elys1x3hucsa3l0p5eq4kyngf6mwl5pekr6299ejyvl,151,19,0,Sybil,True user,Sybil
78405,6650,elys1x3gnzxs5qm56ng2pqpm0a2ph84a8u0wr75s84j,97,0,0,True User,Sybil,Sybil
37717,10200,elys1x3d7hn8fdet7d02ehgd428l9fcr5qpnn3eyuzp,98,0,0,True User,Sybil,Sybil
64657,7400,elys1x3d573ggy2khgpc249g9rsd9gwttz8h3m9lvtf,108,0,0,True User,Sybil,Sybil
22818,13300,elys1x367e9sfeua7ryrrtfxte5uaauxet4h6h4u7g6,158,0,0,True User,Sybil,Sybil
